Time;Speed;Voltage;Current;Distance;Altitude;Date;SpeedGPS;Latitude;Longitude;AccuracyPosition;BatteryPercentage;WrongCRCs;AssistLevel;OffRoadMode;ErrorCode;DisplayTemp;MotorTemp;
09:44:33.244;6.93;50.87;2.50;2.70;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;75;0;4;0;1;29;255;
09:44:33.423;6.93;50.72;3.00;2.70;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;75;0;4;0;1;29;255;
09:44:33.634;6.93;50.65;4.00;2.70;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;75;0;4;0;1;29;255;
09:44:33.844;7.93;50.58;4.00;2.70;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;75;0;4;0;1;29;255;
09:44:34.085;7.93;50.44;4.50;2.71;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;75;0;4;0;1;29;255;
09:44:34.264;7.93;50.51;4.50;2.71;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;75;0;4;0;1;29;255;
09:44:34.534;7.93;51.44;0.00;2.71;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;75;0;4;0;1;29;255;
09:44:34.773;8.82;51.44;0.00;2.71;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;75;0;4;0;1;29;255;
09:44:34.984;8.82;51.51;0.00;2.71;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;75;0;4;0;1;29;255;
09:44:35.194;8.82;51.51;0.00;2.71;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;75;0;4;0;1;29;255;
09:44:35.403;9.19;51.51;0.00;2.71;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;75;0;4;0;1;29;255;
09:44:35.615;9.19;51.51;0.00;2.71;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;75;0;4;0;1;29;255;
09:44:35.883;9.19;51.15;0.50;2.71;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;75;0;4;0;1;29;255;
09:44:36.123;9.45;51.01;2.00;2.71;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;75;0;4;0;1;29;255;
09:44:36.333;9.45;51.01;2.00;2.71;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;75;0;4;0;1;29;255;
09:44:36.544;9.45;50.87;2.50;2.71;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;75;0;4;0;1;29;255;
09:44:36.753;10.08;50.80;2.50;2.71;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;75;0;4;0;1;29;255;
09:44:36.994;10.08;50.58;3.50;2.71;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;75;0;4;0;1;29;255;
09:44:37.201;10.08;50.51;4.00;2.71;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;75;0;4;0;1;29;255;
09:44:37.414;10.08;50.44;4.00;2.71;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;75;0;4;0;1;29;255;
09:44:37.595;10.71;50.44;5.00;2.71;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;75;0;4;0;1;29;255;
09:44:37.834;10.71;51.44;0.00;2.71;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;75;0;4;0;1;29;255;
09:44:38.089;10.71;51.58;0.00;2.72;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;75;0;4;0;1;29;255;
09:44:38.374;11.34;51.44;0.00;2.72;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;75;0;4;0;1;26;255;
09:44:38.644;11.84;51.44;0.00;2.72;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;75;0;4;0;1;29;255;
09:44:38.854;11.84;51.44;0.00;2.72;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;75;0;4;0;1;29;255;
09:44:39.215;11.84;51.44;0.00;2.72;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;75;0;4;0;1;29;255;
09:44:39.514;11.97;51.44;0.00;2.72;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;75;0;4;0;1;29;255;
09:44:39.784;11.97;51.44;0.00;2.72;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;75;0;4;0;1;27;255;
09:44:40.023;11.97;51.44;0.00;2.72;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;75;0;4;0;1;29;255;
09:44:40.234;11.97;51.44;0.00;2.72;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;75;0;4;0;1;29;255;
09:44:40.444;11.97;51.44;0.00;2.72;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;75;0;4;0;1;29;255;
09:44:40.712;10.96;51.44;0.00;2.72;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;75;0;4;0;1;29;255;
09:44:41.105;10.96;51.51;0.00;2.73;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;75;0;4;0;1;29;255;
09:44:41.374;10.96;51.51;0.00;2.73;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;75;0;4;0;1;29;255;
09:44:41.615;10.96;49.30;0.00;2.73;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;75;0;4;0;1;29;255;
09:44:41.795;9.07;49.16;6.00;2.73;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;75;0;4;0;1;29;255;
09:44:41.944;9.07;49.37;11.00;2.73;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;75;0;4;0;1;29;255;
09:44:42.154;9.07;49.30;11.50;2.73;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;75;0;4;0;1;29;255;
09:44:42.393;9.07;49.23;11.00;2.73;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;75;0;4;0;1;29;255;
09:44:42.573;8.94;49.30;11.00;2.73;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;75;0;4;0;1;29;255;
09:44:42.843;8.94;50.87;3.00;2.73;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;75;0;4;0;1;29;255;
09:44:43.083;8.94;50.65;3.00;2.73;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;75;0;4;0;1;29;255;
09:44:43.234;8.94;50.65;3.50;2.73;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;75;0;4;0;1;29;255;
09:44:43.503;9.45;50.44;4.00;2.73;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;75;0;4;0;1;29;255;
09:44:43.714;9.45;50.37;4.50;2.73;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;75;0;4;0;1;29;255;
09:44:43.923;9.45;50.16;5.00;2.73;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;75;0;4;0;1;29;255;
09:44:44.134;9.95;50.30;5.50;2.73;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;75;0;4;0;1;29;255;
09:44:44.404;9.95;50.09;5.50;2.73;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;75;0;4;0;1;29;255;
09:44:44.703;10.20;49.94;6.50;2.74;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;75;0;4;0;1;29;255;
09:44:44.913;10.20;49.94;6.50;2.74;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;75;0;4;0;1;29;255;
09:44:45.184;10.20;49.94;6.50;2.74;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;75;0;4;0;1;29;255;
09:44:45.394;10.83;49.94;6.50;2.74;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;75;0;4;0;1;29;255;
09:44:45.604;10.83;50.01;6.50;2.74;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;75;0;4;0;1;29;255;
09:44:45.814;10.83;50.01;7.00;2.74;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;75;0;4;0;1;29;255;
09:44:46.023;11.84;50.01;7.00;2.74;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;75;0;4;0;1;29;255;
09:44:46.264;11.84;50.01;6.50;2.74;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;75;0;4;0;1;29;255;
09:44:46.444;11.84;50.01;6.50;2.74;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;75;0;4;0;1;29;255;
09:44:46.684;12.97;49.87;7.00;2.74;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;75;0;4;0;1;29;255;
09:44:46.954;13.73;49.94;6.50;2.74;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;75;0;4;0;1;29;255;
09:44:47.164;13.73;49.94;7.00;2.74;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;75;0;4;0;1;29;255;
09:44:47.402;13.73;49.94;7.00;2.74;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;75;0;4;0;1;29;255;
09:44:47.584;14.61;49.94;6.50;2.74;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;75;0;4;0;1;29;255;
09:44:47.794;14.61;49.80;7.00;2.75;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;75;0;4;0;1;29;255;
09:44:48.002;14.99;49.87;6.50;2.75;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;75;0;4;0;1;29;255;
09:44:48.243;14.99;49.87;7.00;2.75;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;75;0;4;0;1;29;255;
09:44:48.424;16.25;49.87;7.00;2.75;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;75;0;4;0;1;29;255;
09:44:48.574;16.25;49.87;7.00;2.75;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;75;0;4;0;1;29;255;
09:44:48.784;16.63;49.87;7.50;2.75;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;75;0;4;0;1;29;255;
09:44:48.994;16.63;50.01;6.50;2.75;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;75;0;4;0;1;29;255;
09:44:49.205;16.88;49.87;7.00;2.75;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;75;0;4;0;1;29;255;
09:44:49.413;16.88;49.87;7.00;2.75;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;75;0;4;0;1;29;255;
09:44:49.623;17.13;49.94;7.00;2.75;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;75;0;4;0;1;29;255;
09:44:49.893;17.13;49.87;7.00;2.76;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:44:50.194;17.26;49.80;7.00;2.76;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;26;255;
09:44:50.344;17.26;49.94;7.00;2.76;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:44:50.554;17.38;49.80;6.50;2.76;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:44:50.704;17.38;49.87;7.50;2.76;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:44:50.884;17.51;49.87;7.00;2.76;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:44:51.154;17.51;49.87;7.00;2.76;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:44:51.334;17.76;49.87;6.50;2.76;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:44:51.544;17.76;49.87;7.00;2.76;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:44:51.754;17.89;49.80;7.00;2.76;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:44:52.025;17.89;49.80;7.00;2.77;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:44:52.234;18.01;49.80;7.00;2.77;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:44:52.445;18.01;49.80;6.50;2.77;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:44:52.714;18.39;49.80;7.00;2.77;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:44:52.924;18.39;49.80;7.00;2.77;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:44:53.312;18.27;49.87;6.50;2.77;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:44:53.524;18.39;49.87;7.00;2.77;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:44:53.704;18.39;49.87;6.50;2.77;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:44:53.913;18.52;49.87;7.00;2.78;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:44:54.064;18.52;49.87;7.00;2.78;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:44:54.333;18.64;49.73;7.00;2.78;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:44:54.545;18.64;49.80;6.50;2.78;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:44:54.753;18.77;49.87;7.00;2.78;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:44:54.965;18.77;49.80;7.00;2.78;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:44:55.144;18.77;49.80;7.00;2.78;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:44:55.504;18.77;49.80;6.50;2.78;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:44:55.743;19.02;49.73;7.00;2.78;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:44:55.894;19.02;49.87;6.50;2.79;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:44:56.104;19.15;49.80;7.00;2.79;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:44:56.492;19.15;49.80;7.00;2.79;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:44:56.674;19.15;49.80;7.50;2.79;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:44:56.884;19.15;49.94;7.00;2.79;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:44:57.034;19.27;49.94;6.50;2.79;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:44:57.243;19.27;49.87;6.50;2.79;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:44:57.453;19.40;49.66;6.50;2.79;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:44:57.665;19.40;49.80;6.50;2.79;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:44:57.933;19.53;49.66;7.00;2.80;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:44:58.084;19.65;49.80;7.00;2.80;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:44:58.294;19.65;49.80;7.00;2.80;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:44:58.503;19.78;49.80;7.00;2.80;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:44:58.804;19.78;49.66;7.00;2.80;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:44:59.104;19.78;49.80;7.00;2.80;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:44:59.284;19.90;49.52;6.50;2.80;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:44:59.493;19.90;49.66;7.00;2.80;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:44:59.705;20.28;49.73;6.50;2.81;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:44:59.941;20.03;49.59;6.50;2.81;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:45:00.184;20.03;49.80;7.00;2.81;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:45:00.394;20.03;49.73;7.00;2.81;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:45:00.634;20.03;49.45;7.00;2.81;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;26;255;
09:45:00.904;20.03;49.73;7.00;2.81;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:45:01.202;20.03;49.66;7.00;2.81;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:45:01.503;20.03;49.73;7.50;2.82;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:45:01.684;20.16;49.66;7.00;2.82;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:45:01.894;20.16;49.73;7.00;2.82;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:45:02.105;20.16;49.80;6.50;2.82;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:45:02.314;20.16;49.80;7.00;2.82;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:45:02.555;20.16;49.80;7.00;2.82;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:45:02.794;20.28;49.66;7.50;2.82;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:45:03.003;20.28;49.73;7.00;2.82;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:45:03.244;20.28;49.45;7.00;2.83;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;26;255;
09:45:03.455;20.28;49.73;7.00;2.83;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:45:03.666;20.53;49.80;7.00;2.83;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:45:03.873;20.53;49.59;7.00;2.83;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:45:04.144;20.66;49.80;6.50;2.83;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:45:04.321;20.66;49.73;7.00;2.83;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:45:04.565;20.79;49.66;7.00;2.83;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:45:04.773;21.04;49.80;6.50;2.83;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:45:04.924;21.04;49.66;6.50;2.84;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:45:05.193;21.16;49.66;6.50;2.84;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:45:05.433;21.16;49.73;7.00;2.84;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:45:05.704;21.16;49.80;6.50;2.84;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:45:05.913;21.16;49.52;7.00;2.84;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:45:06.123;21.16;49.73;6.50;2.84;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:45:06.333;21.16;49.73;7.00;2.84;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:45:06.575;21.29;49.73;6.50;2.85;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:45:06.754;21.04;49.87;7.00;2.85;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:45:07.023;21.04;49.80;6.50;2.85;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:45:07.233;20.53;49.59;6.50;2.85;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:45:07.444;20.53;49.66;7.00;2.85;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:45:07.654;21.42;49.73;6.50;2.85;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:45:07.804;21.54;49.87;6.00;2.85;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:45:08.013;21.54;49.94;5.50;2.85;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:45:08.253;21.67;50.01;6.00;2.85;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:45:08.463;21.67;50.09;5.00;2.86;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:45:08.733;21.16;49.87;5.50;2.86;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:45:09.003;21.16;49.94;5.50;2.86;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:45:09.214;20.79;49.80;5.00;2.86;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:45:09.365;20.53;49.80;6.00;2.86;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:45:09.634;20.53;49.87;6.00;2.86;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:45:09.844;20.28;49.66;6.50;2.86;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:45:10.114;20.16;49.66;7.50;2.87;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:45:10.294;20.16;49.73;7.00;2.87;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:45:10.505;20.16;49.73;7.00;2.87;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:45:10.714;20.03;49.66;7.00;2.87;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:45:10.893;20.03;49.66;7.00;2.87;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:45:11.104;20.03;49.59;7.00;2.87;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;74;0;4;0;1;29;255;
09:45:11.313;20.03;49.66;7.00;2.87;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;73;0;4;0;1;29;255;
09:45:11.524;20.03;49.66;7.00;2.87;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;73;0;4;0;1;29;255;
09:45:11.765;19.90;49.59;6.50;2.87;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;73;0;4;0;1;29;255;
09:45:11.944;19.90;49.59;6.50;2.88;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;73;0;4;0;1;29;255;
09:45:12.094;19.78;49.66;7.00;2.88;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;73;0;4;0;1;29;255;
09:45:12.244;19.78;49.66;6.50;2.88;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;73;0;4;0;1;29;255;
09:45:12.454;19.78;49.73;6.50;2.88;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;73;0;4;0;1;29;255;
09:45:12.605;19.78;49.59;7.00;2.88;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;73;0;4;0;1;29;255;
09:45:12.814;19.78;49.23;7.00;2.88;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;73;0;4;0;1;27;255;
09:45:13.024;19.78;49.59;7.00;2.88;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;73;0;4;0;1;29;255;
09:45:13.264;19.78;49.66;6.50;2.88;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;73;0;4;0;1;29;255;
09:45:13.503;19.78;49.66;7.00;2.88;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;73;0;4;0;1;29;255;
09:45:13.775;19.78;49.73;7.50;2.89;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;73;0;4;0;1;29;255;
09:45:13.954;19.90;49.66;7.50;2.89;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;73;0;4;0;1;29;255;
09:45:14.134;19.90;49.66;7.00;2.89;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;73;0;4;0;1;29;255;
09:45:14.343;19.78;49.66;7.00;2.89;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;73;0;4;0;1;29;255;
09:45:14.553;19.78;49.59;6.50;2.89;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;73;0;4;0;1;29;255;
09:45:14.791;19.78;49.59;7.50;2.89;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;73;0;4;0;1;29;255;
